workload	approachwithdrawal	engagement	arousal	Marker
5.8269e-01	-5.1040e-02	-3.9918e-01	1.3496e+00	0.0000e+00
5.8536e-01	-4.9637e-02	-3.9712e-01	1.3494e+00	0.0000e+00
5.8848e-01	-5.0196e-02	-3.9520e-01	1.3493e+00	0.0000e+00
5.9160e-01	-5.1142e-02	-3.9250e-01	1.3492e+00	0.0000e+00
5.9408e-01	-5.2418e-02	-3.8869e-01	1.3490e+00	0.0000e+00
5.9537e-01	-5.3514e-02	-3.8400e-01	1.3487e+00	0.0000e+00
5.9570e-01	-5.3659e-02	-3.7933e-01	1.3484e+00	0.0000e+00
5.9575e-01	-5.2356e-02	-3.7634e-01	1.3480e+00	0.0000e+00
5.9581e-01	-4.9240e-02	-3.7501e-01	1.3477e+00	0.0000e+00
5.9588e-01	-4.4670e-02	-3.7385e-01	1.3474e+00	0.0000e+00
5.9625e-01	-3.9518e-02	-3.7187e-01	1.3471e+00	0.0000e+00
5.9735e-01	-3.5408e-02	-3.6970e-01	1.3467e+00	0.0000e+00
5.9933e-01	-3.3378e-02	-3.6705e-01	1.3464e+00	0.0000e+00
6.0147e-01	-3.2587e-02	-3.6388e-01	1.3463e+00	0.0000e+00
6.0202e-01	-3.1509e-02	-3.6045e-01	1.3462e+00	0.0000e+00
6.0003e-01	-2.8779e-02	-3.5775e-01	1.3460e+00	0.0000e+00
5.9838e-01	-2.6585e-02	-3.5642e-01	1.3458e+00	0.0000e+00
5.9903e-01	-2.5805e-02	-3.5746e-01	1.3456e+00	0.0000e+00
6.0235e-01	-2.6976e-02	-3.6139e-01	1.3454e+00	0.0000e+00
6.0617e-01	-2.9808e-02	-3.6645e-01	1.3453e+00	0.0000e+00
6.0927e-01	-3.2435e-02	-3.7044e-01	1.3452e+00	0.0000e+00
6.1165e-01	-3.3466e-02	-3.7295e-01	1.3449e+00	0.0000e+00
6.1341e-01	-3.2729e-02	-3.7436e-01	1.3448e+00	0.0000e+00
6.1447e-01	-3.0793e-02	-3.7534e-01	1.3448e+00	0.0000e+00
6.1391e-01	-2.8916e-02	-3.7653e-01	1.3447e+00	0.0000e+00
6.1199e-01	-2.7193e-02	-3.7760e-01	1.3445e+00	0.0000e+00
6.1053e-01	-2.4501e-02	-3.7835e-01	1.3443e+00	0.0000e+00
6.0987e-01	-2.1280e-02	-3.7986e-01	1.3438e+00	0.0000e+00
6.0982e-01	-1.9996e-02	-3.8370e-01	1.3433e+00	0.0000e+00
6.0962e-01	-2.0493e-02	-3.8969e-01	1.3429e+00	0.0000e+00
6.0834e-01	-2.2451e-02	-3.9599e-01	1.3425e+00	0.0000e+00
6.0555e-01	-2.4839e-02	-4.0078e-01	1.3422e+00	0.0000e+00
6.0104e-01	-2.6323e-02	-4.0398e-01	1.3420e+00	0.0000e+00
5.9519e-01	-2.7802e-02	-4.0589e-01	1.3417e+00	0.0000e+00
5.8866e-01	-2.8961e-02	-4.0701e-01	1.3415e+00	0.0000e+00
5.8180e-01	-2.8845e-02	-4.0780e-01	1.3414e+00	0.0000e+00
5.7593e-01	-2.7824e-02	-4.0895e-01	1.3411e+00	0.0000e+00
5.7254e-01	-2.6596e-02	-4.1079e-01	1.3406e+00	0.0000e+00
5.7205e-01	-2.6584e-02	-4.1387e-01	1.3403e+00	0.0000e+00
5.7369e-01	-2.7857e-02	-4.1757e-01	1.3402e+00	0.0000e+00
5.7538e-01	-2.8869e-02	-4.2032e-01	1.3400e+00	0.0000e+00
5.7502e-01	-2.7730e-02	-4.2166e-01	1.3398e+00	0.0000e+00
5.7284e-01	-2.4683e-02	-4.2191e-01	1.3395e+00	0.0000e+00
5.6992e-01	-2.0870e-02	-4.2046e-01	1.3392e+00	0.0000e+00
5.6836e-01	-1.7912e-02	-4.1713e-01	1.3391e+00	0.0000e+00
5.7056e-01	-1.6160e-02	-4.1317e-01	1.3389e+00	0.0000e+00
5.7705e-01	-1.5537e-02	-4.0996e-01	1.3388e+00	0.0000e+00
5.8641e-01	-1.6401e-02	-4.0811e-01	1.3385e+00	0.0000e+00
5.9603e-01	-1.8390e-02	-4.0746e-01	1.3381e+00	0.0000e+00
6.0399e-01	-2.1126e-02	-4.0767e-01	1.3377e+00	0.0000e+00
6.0888e-01	-2.4325e-02	-4.0876e-01	1.3374e+00	0.0000e+00
6.0898e-01	-2.6713e-02	-4.1035e-01	1.3372e+00	0.0000e+00
6.0585e-01	-2.7282e-02	-4.1165e-01	1.3370e+00	0.0000e+00
6.0106e-01	-2.7094e-02	-4.1288e-01	1.3368e+00	0.0000e+00
5.9646e-01	-2.6789e-02	-4.1476e-01	1.3367e+00	0.0000e+00
5.9322e-01	-2.6965e-02	-4.1714e-01	1.3367e+00	0.0000e+00
5.9118e-01	-2.7404e-02	-4.1905e-01	1.3366e+00	0.0000e+00
5.9016e-01	-2.7864e-02	-4.1992e-01	1.3364e+00	0.0000e+00
5.8947e-01	-2.9000e-02	-4.2002e-01	1.3362e+00	0.0000e+00
5.8874e-01	-3.1182e-02	-4.2008e-01	1.3360e+00	0.0000e+00
5.8816e-01	-3.4231e-02	-4.2047e-01	1.3359e+00	0.0000e+00
5.8847e-01	-3.8224e-02	-4.2103e-01	1.3356e+00	0.0000e+00
5.8957e-01	-4.2897e-02	-4.2200e-01	1.3352e+00	0.0000e+00
5.9031e-01	-4.8215e-02	-4.2343e-01	1.3349e+00	0.0000e+00
5.8963e-01	-5.3669e-02	-4.2468e-01	1.3347e+00	0.0000e+00
5.8757e-01	-5.9165e-02	-4.2458e-01	1.3346e+00	0.0000e+00
5.8283e-01	-6.3103e-02	-4.2256e-01	1.3343e+00	0.0000e+00
5.7501e-01	-6.4841e-02	-4.1833e-01	1.3341e+00	0.0000e+00
5.6580e-01	-6.4313e-02	-4.1279e-01	1.3339e+00	0.0000e+00
5.5844e-01	-6.1147e-02	-4.0867e-01	1.3338e+00	0.0000e+00
5.5583e-01	-5.6206e-02	-4.0753e-01	1.3338e+00	0.0000e+00
5.5973e-01	-5.1783e-02	-4.0907e-01	1.3338e+00	0.0000e+00
5.6943e-01	-4.9729e-02	-4.1181e-01	1.3338e+00	0.0000e+00
5.8237e-01	-5.0741e-02	-4.1457e-01	1.3336e+00	0.0000e+00
5.9537e-01	-5.4091e-02	-4.1721e-01	1.3333e+00	0.0000e+00
6.0606e-01	-5.8484e-02	-4.2039e-01	1.3332e+00	0.0000e+00
6.1290e-01	-6.3183e-02	-4.2401e-01	1.3331e+00	0.0000e+00
6.1614e-01	-6.7279e-02	-4.2707e-01	1.3327e+00	0.0000e+00
6.1644e-01	-6.8978e-02	-4.2734e-01	1.3320e+00	0.0000e+00
6.1557e-01	-6.8547e-02	-4.2416e-01	1.3315e+00	0.0000e+00
6.1568e-01	-6.6637e-02	-4.1881e-01	1.3311e+00	0.0000e+00
6.1667e-01	-6.5567e-02	-4.1393e-01	1.3308e+00	0.0000e+00
6.1727e-01	-6.5522e-02	-4.1002e-01	1.3306e+00	0.0000e+00
6.1783e-01	-6.5893e-02	-4.0619e-01	1.3305e+00	0.0000e+00
6.2039e-01	-6.8376e-02	-4.0210e-01	1.3308e+00	0.0000e+00
6.2590e-01	-7.4292e-02	-3.9898e-01	1.3315e+00	0.0000e+00
6.3225e-01	-8.0844e-02	-3.9720e-01	1.3332e+00	0.0000e+00
6.3660e-01	-8.4805e-02	-3.9581e-01	1.3362e+00	0.0000e+00
6.3776e-01	-8.4282e-02	-3.9361e-01	1.3384e+00	0.0000e+00
6.3604e-01	-8.0742e-02	-3.9098e-01	1.3411e+00	0.0000e+00
6.3314e-01	-7.7552e-02	-3.8881e-01	1.3433e+00	0.0000e+00
6.3056e-01	-7.6393e-02	-3.8777e-01	1.3445e+00	0.0000e+00
6.2850e-01	-7.6851e-02	-3.8798e-01	1.3453e+00	0.0000e+00
6.2691e-01	-7.7541e-02	-3.9032e-01	1.3457e+00	0.0000e+00
6.2474e-01	-7.7784e-02	-3.9438e-01	1.3457e+00	0.0000e+00
6.1989e-01	-7.7908e-02	-3.9874e-01	1.3456e+00	0.0000e+00
6.1273e-01	-7.7422e-02	-4.0247e-01	1.3454e+00	0.0000e+00
6.0522e-01	-7.6597e-02	-4.0543e-01	1.3452e+00	0.0000e+00
5.9953e-01	-7.5645e-02	-4.0807e-01	1.3451e+00	0.0000e+00
5.9661e-01	-7.3751e-02	-4.1085e-01	1.3450e+00	0.0000e+00
5.9772e-01	-7.2135e-02	-4.1332e-01	1.3448e+00	0.0000e+00
6.0299e-01	-7.1196e-02	-4.1422e-01	1.3447e+00	0.0000e+00
6.0958e-01	-7.1236e-02	-4.1392e-01	1.3444e+00	0.0000e+00
6.1572e-01	-7.2277e-02	-4.1426e-01	1.3440e+00	0.0000e+00
6.2018e-01	-7.3196e-02	-4.1523e-01	1.3436e+00	0.0000e+00
6.2324e-01	-7.3064e-02	-4.1632e-01	1.3431e+00	0.0000e+00
6.2743e-01	-7.0596e-02	-4.1778e-01	1.3427e+00	0.0000e+00
6.3448e-01	-6.6327e-02	-4.2036e-01	1.3420e+00	0.0000e+00
6.4482e-01	-6.1300e-02	-4.2491e-01	1.3415e+00	0.0000e+00
6.5737e-01	-5.6355e-02	-4.3083e-01	1.3414e+00	0.0000e+00
6.7004e-01	-5.2544e-02	-4.3647e-01	1.3416e+00	0.0000e+00
6.8070e-01	-4.9544e-02	-4.4071e-01	1.3422e+00	0.0000e+00
6.8901e-01	-4.5640e-02	-4.4404e-01	1.3430e+00	0.0000e+00
6.9728e-01	-4.0854e-02	-4.4731e-01	1.3435e+00	0.0000e+00
7.0708e-01	-3.6325e-02	-4.5178e-01	1.3438e+00	0.0000e+00
7.1912e-01	-3.3755e-02	-4.5727e-01	1.3440e+00	0.0000e+00
7.3259e-01	-3.3861e-02	-4.6275e-01	1.3441e+00	0.0000e+00
7.4480e-01	-3.6543e-02	-4.6720e-01	1.3443e+00	0.0000e+00
7.5238e-01	-4.0663e-02	-4.6988e-01	1.3442e+00	0.0000e+00
7.5415e-01	-4.4678e-02	-4.6980e-01	1.3437e+00	0.0000e+00
7.5127e-01	-4.7317e-02	-4.6718e-01	1.3432e+00	0.0000e+00
7.4554e-01	-4.9088e-02	-4.6306e-01	1.3428e+00	0.0000e+00
7.3845e-01	-5.0296e-02	-4.5899e-01	1.3423e+00	0.0000e+00
7.3196e-01	-5.1030e-02	-4.5562e-01	1.3420e+00	0.0000e+00
7.2710e-01	-5.1618e-02	-4.5234e-01	1.3414e+00	0.0000e+00
7.2406e-01	-5.2504e-02	-4.4840e-01	1.3410e+00	0.0000e+00
7.2244e-01	-5.3950e-02	-4.4411e-01	1.3406e+00	0.0000e+00
7.2439e-01	-5.4695e-02	-4.3960e-01	1.3403e+00	0.0000e+00
7.3020e-01	-5.4259e-02	-4.3690e-01	1.3401e+00	0.0000e+00
7.3787e-01	-5.3063e-02	-4.3721e-01	1.3397e+00	0.0000e+00
7.4469e-01	-5.1649e-02	-4.4032e-01	1.3395e+00	0.0000e+00
7.4943e-01	-4.9208e-02	-4.4383e-01	1.3393e+00	0.0000e+00
7.5241e-01	-4.7957e-02	-4.4689e-01	1.3391e+00	0.0000e+00
7.5507e-01	-4.7177e-02	-4.4936e-01	1.3390e+00	0.0000e+00
7.5699e-01	-4.4300e-02	-4.5112e-01	1.3388e+00	0.0000e+00
7.5739e-01	-3.8599e-02	-4.5125e-01	1.3386e+00	0.0000e+00
7.5679e-01	-3.2675e-02	-4.4991e-01	1.3384e+00	0.0000e+00
7.5703e-01	-3.0136e-02	-4.4940e-01	1.3383e+00	0.0000e+00
7.5989e-01	-3.1526e-02	-4.5157e-01	1.3384e+00	0.0000e+00
7.6791e-01	-3.4786e-02	-4.5654e-01	1.3385e+00	0.0000e+00
7.8275e-01	-3.7741e-02	-4.6366e-01	1.3385e+00	0.0000e+00
8.0279e-01	-3.8848e-02	-4.7103e-01	1.3384e+00	0.0000e+00
8.2478e-01	-3.7903e-02	-4.7700e-01	1.3383e+00	0.0000e+00
8.4404e-01	-3.6315e-02	-4.8008e-01	1.3381e+00	0.0000e+00
8.5653e-01	-3.5223e-02	-4.7984e-01	1.3378e+00	0.0000e+00
8.6116e-01	-3.5205e-02	-4.7708e-01	1.3375e+00	0.0000e+00
8.6032e-01	-3.6547e-02	-4.7367e-01	1.3373e+00	0.0000e+00
8.5816e-01	-3.8006e-02	-4.6973e-01	1.3371e+00	0.0000e+00
8.5663e-01	-3.9524e-02	-4.6457e-01	1.3371e+00	0.0000e+00
8.5607e-01	-4.1453e-02	-4.5799e-01	1.3371e+00	0.0000e+00
8.5531e-01	-4.2439e-02	-4.5097e-01	1.3370e+00	0.0000e+00
8.5330e-01	-4.3300e-02	-4.4503e-01	1.3370e+00	0.0000e+00
8.5047e-01	-4.4254e-02	-4.4025e-01	1.3370e+00	0.0000e+00
8.4750e-01	-4.4653e-02	-4.3498e-01	1.3370e+00	0.0000e+00
8.4504e-01	-4.4230e-02	-4.2943e-01	1.3372e+00	0.0000e+00
8.4183e-01	-4.3688e-02	-4.2485e-01	1.3373e+00	0.0000e+00
8.3576e-01	-4.5802e-02	-4.2164e-01	1.3373e+00	0.0000e+00
8.3064e-01	-5.1155e-02	-4.2006e-01	1.3373e+00	0.0000e+00
8.3159e-01	-5.7496e-02	-4.2075e-01	1.3372e+00	0.0000e+00
8.4006e-01	-6.2970e-02	-4.2417e-01	1.3371e+00	0.0000e+00
8.5352e-01	-6.6737e-02	-4.3082e-01	1.3369e+00	0.0000e+00
8.6739e-01	-6.8743e-02	-4.4007e-01	1.3366e+00	0.0000e+00
8.7704e-01	-7.0286e-02	-4.4838e-01	1.3363e+00	0.0000e+00
8.7857e-01	-7.0934e-02	-4.5275e-01	1.3360e+00	0.0000e+00
8.7185e-01	-7.0662e-02	-4.5224e-01	1.3357e+00	0.0000e+00
8.6054e-01	-6.8186e-02	-4.4991e-01	1.3356e+00	0.0000e+00
8.4854e-01	-6.4182e-02	-4.4876e-01	1.3355e+00	0.0000e+00
8.3862e-01	-5.8274e-02	-4.4877e-01	1.3353e+00	0.0000e+00
8.3232e-01	-5.0893e-02	-4.4881e-01	1.3351e+00	0.0000e+00
8.2821e-01	-4.5252e-02	-4.4765e-01	1.3348e+00	0.0000e+00
8.2387e-01	-4.4554e-02	-4.4521e-01	1.3347e+00	0.0000e+00
8.1765e-01	-4.6096e-02	-4.4253e-01	1.3346e+00	0.0000e+00
8.1049e-01	-4.7195e-02	-4.4013e-01	1.3344e+00	0.0000e+00
8.0468e-01	-4.6452e-02	-4.3860e-01	1.3343e+00	0.0000e+00
8.0131e-01	-4.3914e-02	-4.3786e-01	1.3342e+00	0.0000e+00
8.0018e-01	-4.1046e-02	-4.3741e-01	1.3343e+00	0.0000e+00
8.0016e-01	-3.8558e-02	-4.3691e-01	1.3346e+00	0.0000e+00
7.9803e-01	-3.7092e-02	-4.3665e-01	1.3350e+00	0.0000e+00
7.9334e-01	-3.6707e-02	-4.3618e-01	1.3352e+00	0.0000e+00
7.8751e-01	-3.7308e-02	-4.3463e-01	1.3353e+00	0.0000e+00
7.8202e-01	-3.9458e-02	-4.3162e-01	1.3353e+00	0.0000e+00
7.7781e-01	-4.2148e-02	-4.2802e-01	1.3352e+00	0.0000e+00
7.7583e-01	-4.3180e-02	-4.2425e-01	1.3350e+00	0.0000e+00
7.7652e-01	-4.2465e-02	-4.2063e-01	1.3348e+00	0.0000e+00
7.7918e-01	-4.0732e-02	-4.1762e-01	1.3342e+00	0.0000e+00
7.8230e-01	-3.8111e-02	-4.1534e-01	1.3337e+00	0.0000e+00
7.8434e-01	-3.4565e-02	-4.1362e-01	1.3333e+00	0.0000e+00
7.8424e-01	-3.0519e-02	-4.1199e-01	1.3329e+00	0.0000e+00
7.8262e-01	-2.8176e-02	-4.0987e-01	1.3325e+00	0.0000e+00
7.7854e-01	-2.8060e-02	-4.0655e-01	1.3322e+00	0.0000e+00
7.6954e-01	-2.8776e-02	-4.0146e-01	1.3319e+00	0.0000e+00
7.5532e-01	-2.9112e-02	-3.9533e-01	1.3317e+00	0.0000e+00
7.3823e-01	-2.9383e-02	-3.8948e-01	1.3316e+00	0.0000e+00
7.2226e-01	-3.0868e-02	-3.8633e-01	1.3317e+00	0.0000e+00
7.1151e-01	-3.3039e-02	-3.8776e-01	1.3317e+00	0.0000e+00
7.0744e-01	-3.4500e-02	-3.9333e-01	1.3316e+00	0.0000e+00
7.0731e-01	-3.4918e-02	-4.0039e-01	1.3314e+00	0.0000e+00
7.0666e-01	-3.4745e-02	-4.0704e-01	1.3312e+00	0.0000e+00
7.0411e-01	-3.3470e-02	-4.1247e-01	1.3310e+00	0.0000e+00
7.0001e-01	-3.2379e-02	-4.1658e-01	1.3308e+00	0.0000e+00
6.9540e-01	-3.2466e-02	-4.1963e-01	1.3305e+00	0.0000e+00
6.9161e-01	-3.2858e-02	-4.2232e-01	1.3299e+00	0.0000e+00
6.8934e-01	-3.2461e-02	-4.2555e-01	1.3290e+00	0.0000e+00
6.8891e-01	-3.0902e-02	-4.2881e-01	1.3287e+00	0.0000e+00
6.9017e-01	-2.8916e-02	-4.3142e-01	1.3290e+00	0.0000e+00
6.9334e-01	-2.7702e-02	-4.3336e-01	1.3297e+00	0.0000e+00
6.9762e-01	-2.7429e-02	-4.3569e-01	1.3306e+00	0.0000e+00
7.0037e-01	-2.6648e-02	-4.3746e-01	1.3317e+00	0.0000e+00
7.0037e-01	-2.5541e-02	-4.3744e-01	1.3323e+00	0.0000e+00
6.9772e-01	-2.4789e-02	-4.3564e-01	1.3327e+00	0.0000e+00
6.9254e-01	-2.3935e-02	-4.3178e-01	1.3328e+00	0.0000e+00
6.8527e-01	-2.2742e-02	-4.2574e-01	1.3327e+00	0.0000e+00
6.7733e-01	-2.1723e-02	-4.1928e-01	1.3324e+00	0.0000e+00
6.7242e-01	-2.1338e-02	-4.1530e-01	1.3321e+00	0.0000e+00
6.7571e-01	-2.1524e-02	-4.1500e-01	1.3323e+00	0.0000e+00
6.8366e-01	-2.3640e-02	-4.1557e-01	1.3329e+00	0.0000e+00
6.9049e-01	-2.7003e-02	-4.1428e-01	1.3339e+00	1.0000e+00
6.9436e-01	-3.0508e-02	-4.1151e-01	1.3352e+00	0.0000e+00
6.9648e-01	-3.4444e-02	-4.0902e-01	1.3368e+00	0.0000e+00
6.9966e-01	-3.8055e-02	-4.0787e-01	1.3392e+00	0.0000e+00
7.0509e-01	-3.8993e-02	-4.0755e-01	1.3409e+00	0.0000e+00
7.1205e-01	-3.8561e-02	-4.0692e-01	1.3431e+00	0.0000e+00
7.1914e-01	-3.7639e-02	-4.0763e-01	1.3449e+00	0.0000e+00
7.2628e-01	-3.5059e-02	-4.1122e-01	1.3460e+00	0.0000e+00
7.3534e-01	-3.1157e-02	-4.1771e-01	1.3470e+00	0.0000e+00
7.4787e-01	-2.6669e-02	-4.2598e-01	1.3476e+00	0.0000e+00
7.6231e-01	-2.2590e-02	-4.3395e-01	1.3486e+00	0.0000e+00
7.7550e-01	-1.9951e-02	-4.4062e-01	1.3495e+00	0.0000e+00
7.8411e-01	-1.8343e-02	-4.4730e-01	1.3497e+00	0.0000e+00
7.8698e-01	-1.6437e-02	-4.5464e-01	1.3498e+00	0.0000e+00
7.8666e-01	-1.2574e-02	-4.6160e-01	1.3498e+00	0.0000e+00
7.8656e-01	-8.4599e-03	-4.6673e-01	1.3498e+00	0.0000e+00
7.8682e-01	-4.4846e-03	-4.6883e-01	1.3499e+00	0.0000e+00
7.8557e-01	-2.7057e-03	-4.6836e-01	1.3506e+00	0.0000e+00
7.8277e-01	-4.9360e-03	-4.6706e-01	1.3521e+00	0.0000e+00
7.7927e-01	-1.0033e-02	-4.6636e-01	1.3557e+00	0.0000e+00
7.7608e-01	-1.6237e-02	-4.6743e-01	1.3614e+00	0.0000e+00
7.7388e-01	-2.0606e-02	-4.6955e-01	1.3689e+00	0.0000e+00
7.7233e-01	-2.0736e-02	-4.7111e-01	1.3752e+00	0.0000e+00
7.7006e-01	-1.7709e-02	-4.7104e-01	1.3813e+00	0.0000e+00
7.6637e-01	-1.4160e-02	-4.6955e-01	1.3874e+00	0.0000e+00
7.6216e-01	-1.2273e-02	-4.6856e-01	1.3930e+00	0.0000e+00
7.5954e-01	-1.2524e-02	-4.6904e-01	1.3998e+00	0.0000e+00
7.5952e-01	-1.2868e-02	-4.6934e-01	1.4025e+00	0.0000e+00
7.6036e-01	-1.1708e-02	-4.6807e-01	1.4028e+00	0.0000e+00
7.6084e-01	-9.7729e-03	-4.6542e-01	1.4027e+00	0.0000e+00
7.6114e-01	-8.1593e-03	-4.6258e-01	1.4023e+00	0.0000e+00
7.6179e-01	-8.0534e-03	-4.6088e-01	1.4018e+00	0.0000e+00
7.6234e-01	-9.5112e-03	-4.6037e-01	1.4010e+00	0.0000e+00
7.6187e-01	-1.0729e-02	-4.6026e-01	1.4002e+00	0.0000e+00
7.6038e-01	-1.0214e-02	-4.6013e-01	1.3992e+00	0.0000e+00
7.5830e-01	-8.5748e-03	-4.5960e-01	1.3981e+00	0.0000e+00
7.5608e-01	-7.3208e-03	-4.5759e-01	1.3970e+00	0.0000e+00
7.5371e-01	-7.2439e-03	-4.5422e-01	1.3964e+00	0.0000e+00
7.5119e-01	-8.1956e-03	-4.5062e-01	1.3961e+00	0.0000e+00
7.4856e-01	-8.6106e-03	-4.4757e-01	1.3960e+00	0.0000e+00
7.4561e-01	-7.9920e-03	-4.4438e-01	1.3959e+00	0.0000e+00
7.3955e-01	-6.8468e-03	-4.4130e-01	1.3954e+00	0.0000e+00
7.2702e-01	-5.5882e-03	-4.3830e-01	1.3951e+00	0.0000e+00
7.0867e-01	-4.4859e-03	-4.3558e-01	1.3949e+00	0.0000e+00
6.8833e-01	-3.7608e-03	-4.3334e-01	1.3948e+00	0.0000e+00
6.7107e-01	-2.9454e-03	-4.3144e-01	1.3946e+00	0.0000e+00
6.6035e-01	-2.2701e-03	-4.2985e-01	1.3942e+00	0.0000e+00
6.5444e-01	-1.7679e-03	-4.2745e-01	1.3939e+00	0.0000e+00
6.4734e-01	-1.5492e-03	-4.2348e-01	1.3937e+00	0.0000e+00
6.3821e-01	-1.5951e-03	-4.1958e-01	1.3936e+00	0.0000e+00
6.2957e-01	-2.3389e-03	-4.1743e-01	1.3936e+00	0.0000e+00
6.2337e-01	-4.2030e-03	-4.1783e-01	1.3936e+00	0.0000e+00
6.1903e-01	-6.8378e-03	-4.1984e-01	1.3937e+00	0.0000e+00
6.1474e-01	-9.6167e-03	-4.2212e-01	1.3940e+00	0.0000e+00
6.0925e-01	-1.2098e-02	-4.2381e-01	1.3942e+00	0.0000e+00
6.0231e-01	-1.3908e-02	-4.2689e-01	1.3946e+00	0.0000e+00
5.9408e-01	-1.5782e-02	-4.3118e-01	1.3948e+00	0.0000e+00
5.8368e-01	-2.0045e-02	-4.3503e-01	1.3948e+00	0.0000e+00
5.7030e-01	-2.5893e-02	-4.3812e-01	1.3947e+00	0.0000e+00
5.5291e-01	-3.1582e-02	-4.4084e-01	1.3944e+00	0.0000e+00
5.3404e-01	-3.6060e-02	-4.4467e-01	1.3941e+00	0.0000e+00
5.1975e-01	-3.8760e-02	-4.5001e-01	1.3937e+00	0.0000e+00
5.1756e-01	-4.0934e-02	-4.5740e-01	1.3936e+00	0.0000e+00
5.3021e-01	-4.4251e-02	-4.7140e-01	1.3937e+00	0.0000e+00
5.5355e-01	-4.9649e-02	-4.9443e-01	1.3939e+00	0.0000e+00
5.8118e-01	-5.5497e-02	-5.2392e-01	1.3943e+00	0.0000e+00
6.0818e-01	-6.1054e-02	-5.5428e-01	1.3951e+00	0.0000e+00
6.3052e-01	-6.3937e-02	-5.7875e-01	1.3956e+00	0.0000e+00
6.4463e-01	-6.2994e-02	-5.9326e-01	1.3960e+00	0.0000e+00
6.5030e-01	-6.0084e-02	-6.0251e-01	1.3962e+00	0.0000e+00
6.4903e-01	-5.6807e-02	-6.1073e-01	1.3961e+00	0.0000e+00
6.4399e-01	-5.4273e-02	-6.1915e-01	1.3956e+00	0.0000e+00
6.3954e-01	-5.2841e-02	-6.2643e-01	1.3950e+00	0.0000e+00
6.3673e-01	-5.2822e-02	-6.3216e-01	1.3943e+00	0.0000e+00
6.3606e-01	-5.3433e-02	-6.3636e-01	1.3936e+00	0.0000e+00
6.3763e-01	-5.4328e-02	-6.3787e-01	1.3928e+00	0.0000e+00
6.3969e-01	-5.4707e-02	-6.3711e-01	1.3920e+00	0.0000e+00
6.4087e-01	-5.5329e-02	-6.3500e-01	1.3916e+00	0.0000e+00
6.4135e-01	-5.6819e-02	-6.3280e-01	1.3910e+00	0.0000e+00
6.4272e-01	-5.9209e-02	-6.3462e-01	1.3906e+00	0.0000e+00
6.4707e-01	-6.2224e-02	-6.4305e-01	1.3902e+00	0.0000e+00
6.5505e-01	-6.5685e-02	-6.5785e-01	1.3898e+00	0.0000e+00
6.6573e-01	-6.9767e-02	-6.7658e-01	1.3896e+00	0.0000e+00
6.7787e-01	-7.4033e-02	-6.9510e-01	1.3893e+00	0.0000e+00
6.9028e-01	-7.8270e-02	-7.0883e-01	1.3891e+00	0.0000e+00
7.0134e-01	-8.1762e-02	-7.1545e-01	1.3889e+00	0.0000e+00
7.1017e-01	-8.3756e-02	-7.1821e-01	1.3887e+00	0.0000e+00
7.1590e-01	-8.3961e-02	-7.1904e-01	1.3885e+00	0.0000e+00
7.1974e-01	-8.3702e-02	-7.1895e-01	1.3884e+00	0.0000e+00
7.2489e-01	-8.4171e-02	-7.1918e-01	1.3884e+00	0.0000e+00
7.3445e-01	-8.5238e-02	-7.2187e-01	1.3898e+00	0.0000e+00
7.4945e-01	-8.6701e-02	-7.2786e-01	1.3925e+00	0.0000e+00
7.6896e-01	-8.9110e-02	-7.3749e-01	1.3977e+00	0.0000e+00
7.9026e-01	-9.1957e-02	-7.4983e-01	1.4091e+00	0.0000e+00
8.1041e-01	-9.5354e-02	-7.6573e-01	1.4206e+00	0.0000e+00
8.2724e-01	-9.9215e-02	-7.8635e-01	1.4341e+00	0.0000e+00
8.3992e-01	-1.0288e-01	-8.0967e-01	1.4523e+00	0.0000e+00
8.4939e-01	-1.0579e-01	-8.3149e-01	1.4722e+00	0.0000e+00
8.5674e-01	-1.0816e-01	-8.4794e-01	1.4928e+00	0.0000e+00
8.6256e-01	-1.1010e-01	-8.5647e-01	1.5023e+00	0.0000e+00
8.6861e-01	-1.1292e-01	-8.5938e-01	1.5063e+00	0.0000e+00
8.7590e-01	-1.1576e-01	-8.6058e-01	1.5068e+00	0.0000e+00
8.8418e-01	-1.1757e-01	-8.6181e-01	1.5046e+00	0.0000e+00
8.9178e-01	-1.1741e-01	-8.6368e-01	1.5001e+00	0.0000e+00
8.9804e-01	-1.1620e-01	-8.6672e-01	1.4966e+00	0.0000e+00
9.0508e-01	-1.1503e-01	-8.6980e-01	1.4939e+00	0.0000e+00
9.1490e-01	-1.1432e-01	-8.7182e-01	1.4920e+00	0.0000e+00
9.2597e-01	-1.1284e-01	-8.7151e-01	1.4910e+00	0.0000e+00
9.3511e-01	-1.1023e-01	-8.6789e-01	1.4905e+00	0.0000e+00
9.4122e-01	-1.0776e-01	-8.6120e-01	1.4903e+00	0.0000e+00
9.4449e-01	-1.0625e-01	-8.5312e-01	1.4905e+00	0.0000e+00
9.4385e-01	-1.0542e-01	-8.4449e-01	1.4905e+00	0.0000e+00
9.3670e-01	-1.0384e-01	-8.3257e-01	1.4898e+00	0.0000e+00
9.2179e-01	-1.0071e-01	-8.1194e-01	1.4882e+00	0.0000e+00
8.9954e-01	-9.6973e-02	-7.8307e-01	1.4870e+00	0.0000e+00
8.7230e-01	-9.2895e-02	-7.5104e-01	1.4862e+00	0.0000e+00
